elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
29.58,2.833,1.082,2.827,-34.319,42.176,-34.253
29.59,2.440,1.080,2.820,-34.023,42.174,-34.255
29.60,3.174,1.076,2.820,-34.790,42.170,-34.272
29.61,2.188,1.080,2.816,-33.652,42.176,-34.262
29.62,2.688,1.084,2.818,-34.826,42.173,-34.276
29.63,2.785,1.086,2.819,-34.795,42.148,-34.313
29.64,2.647,1.087,2.817,-34.111,42.113,-34.349
29.65,2.860,1.088,2.818,-33.780,42.095,-34.364
29.66,2.638,1.087,2.815,-34.267,42.080,-34.382
29.67,2.521,1.086,2.809,-33.079,42.085,-34.365
29.68,2.883,1.089,2.813,-34.055,42.120,-34.331
29.69,2.751,1.089,2.811,-35.012,42.137,-34.327
29.70,2.554,1.090,2.808,-33.955,42.143,-34.321
29.71,2.817,1.091,2.810,-34.559,42.148,-34.323
29.73,2.967,1.090,2.810,-34.604,42.144,-34.336
29.73,2.514,1.088,2.804,-34.068,42.148,-34.333
29.74,2.622,1.089,2.802,-34.077,42.161,-34.321
29.76,2.612,1.092,2.801,-33.933,42.179,-34.302
29.77,2.417,1.093,2.797,-34.833,42.187,-34.306
29.77,2.509,1.096,2.795,-34.340,42.180,-34.318
29.78,2.861,1.098,2.798,-34.066,42.179,-34.320
29.80,3.054,1.098,2.801,-33.943,42.178,-34.320
29.80,2.548,1.098,2.797,-34.384,42.174,-34.330
29.81,2.580,1.101,2.796,-34.478,42.162,-34.347
29.82,2.486,1.100,2.791,-33.911,42.148,-34.360
29.83,2.995,1.100,2.793,-33.646,42.138,-34.365
29.84,2.969,1.102,2.797,-34.115,42.139,-34.365
29.86,2.662,1.105,2.797,-33.931,42.146,-34.357
29.87,2.595,1.105,2.794,-34.602,42.149,-34.362
29.88,3.046,1.106,2.798,-34.678,42.138,-34.381
29.89,2.863,1.106,2.798,-33.649,42.121,-34.393
29.90,2.971,1.108,2.801,-33.950,42.112,-34.399
29.91,2.551,1.109,2.799,-34.130,42.105,-34.407
29.92,2.784,1.112,2.800,-33.806,42.103,-34.405
29.93,3.047,1.113,2.805,-33.122,42.123,-34.373
29.94,3.005,1.115,2.809,-33.836,42.167,-34.326
29.95,3.005,1.115,2.810,-34.627,42.208,-34.294
29.96,2.697,1.113,2.806,-33.837,42.255,-34.246
29.97,2.850,1.113,2.807,-35.205,42.288,-34.229
29.98,2.950,1.109,2.804,-34.731,42.302,-34.226
29.99,2.922,1.106,2.802,-34.548,42.308,-34.228
30.00,2.418,1.105,2.795,-34.114,42.315,-34.224
30.01,2.917,1.105,2.796,-34.291,42.321,-34.224
30.02,2.690,1.103,2.792,-34.624,42.321,-34.233
30.03,2.979,1.105,2.796,-34.203,42.312,-34.245
30.04,2.590,1.108,2.796,-34.251,42.310,-34.252
30.05,3.085,1.107,2.799,-34.598,42.304,-34.267
30.06,2.731,1.108,2.798,-34.294,42.307,-34.268
30.07,2.883,1.111,2.801,-34.834,42.316,-34.271
30.08,2.870,1.110,2.801,-34.330,42.326,-34.266
30.09,2.949,1.109,2.802,-33.905,42.346,-34.245
30.10,2.821,1.110,2.802,-34.596,42.367,-34.234
30.11,2.643,1.108,2.797,-34.113,42.385,-34.218
30.12,2.773,1.108,2.797,-34.547,42.401,-34.211
30.13,3.518,1.105,2.803,-35.329,42.395,-34.236
30.14,3.223,1.103,2.806,-34.965,42.368,-34.277
30.15,2.635,1.108,2.808,-33.586,42.355,-34.285
30.16,2.775,1.111,2.810,-34.279,42.349,-34.296
30.17,2.630,1.116,2.812,-33.890,42.361,-34.282
30.18,2.613,1.117,2.810,-34.440,42.380,-34.270
30.19,2.835,1.117,2.810,-34.598,42.391,-34.267
30.20,2.794,1.117,2.809,-34.756,42.396,-34.274
30.21,3.136,1.112,2.808,-34.877,42.380,-34.302
30.22,2.492,1.104,2.796,-34.137,42.362,-34.323
30.23,2.888,1.110,2.802,-33.598,42.384,-34.295
30.24,2.957,1.114,2.807,-34.981,42.407,-34.286
30.25,2.914,1.115,2.810,-34.854,42.425,-34.280
30.26,3.006,1.112,2.809,-34.699,42.436,-34.279
30.27,2.895,1.109,2.807,-34.745,42.435,-34.291
30.28,3.001,1.103,2.803,-34.510,42.438,-34.296
30.29,3.175,1.095,2.799,-34.426,42.442,-34.298
30.30,3.091,1.089,2.797,-34.804,42.436,-34.315
30.31,2.034,1.082,2.780,-34.271,42.414,-34.341
30.32,2.933,1.082,2.781,-34.604,42.387,-34.375
30.33,2.543,1.085,2.781,-34.237,42.364,-34.401
30.34,2.364,1.092,2.781,-33.572,42.376,-34.383
30.35,2.882,1.094,2.784,-34.766,42.392,-34.376
30.36,2.702,1.086,2.775,-34.771,42.394,-34.384
30.37,2.635,1.080,2.767,-34.500,42.392,-34.392
30.38,2.973,1.074,2.763,-34.767,42.391,-34.403
30.39,2.660,1.070,2.757,-33.635,42.405,-34.384
30.40,2.945,1.075,2.764,-34.708,42.437,-34.361
30.41,2.901,1.075,2.765,-35.548,42.444,-34.375
30.42,3.117,1.071,2.766,-34.947,42.426,-34.404
30.43,2.598,1.068,2.760,-34.912,42.400,-34.442
30.44,2.917,1.061,2.755,-34.768,42.363,-34.487
30.45,2.779,1.055,2.749,-34.678,42.315,-34.541
30.46,2.829,1.045,2.739,-35.058,42.259,-34.608
30.47,3.133,1.038,2.738,-34.564,42.170,-34.701
30.48,3.243,1.055,2.761,-33.128,42.021,-34.832
30.49,3.168,1.106,2.816,-33.019,41.808,-35.023
30.50,2.375,1.161,2.864,-33.035,41.595,-35.211
30.51,2.181,1.205,2.898,-32.926,41.459,-35.319
30.52,2.344,1.242,2.927,-34.079,41.370,-35.396
30.53,2.025,1.275,2.947,-34.414,41.280,-35.475
30.54,2.493,1.297,2.962,-34.461,41.199,-35.546
30.55,1.810,1.308,2.958,-35.585,41.115,-35.633
30.56,2.457,1.310,2.952,-34.257,41.005,-35.727
30.57,2.685,1.313,2.952,-33.509,40.873,-35.832
30.58,2.711,1.314,2.948,-33.565,40.718,-35.959
30.59,2.795,1.309,2.940,-33.177,40.544,-36.097
30.60,2.769,1.309,2.938,-33.764,40.348,-36.264
30.61,2.993,1.304,2.933,-34.117,40.095,-36.488
30.62,3.235,1.278,2.910,-34.109,39.701,-36.848
30.63,2.487,1.270,2.896,-31.639,39.269,-37.208
30.64,2.355,1.285,2.903,-30.801,38.825,-37.564
30.65,2.589,1.318,2.931,-32.779,38.293,-38.028
30.66,2.525,1.359,2.965,-34.043,37.622,-38.639
30.67,2.942,1.397,3.002,-32.332,36.831,-39.338
30.68,3.146,1.442,3.047,-28.916,35.931,-40.089
30.69,2.570,1.463,3.061,-26.871,35.071,-40.763
30.70,1.952,1.491,3.073,-23.320,34.422,-41.172
30.71,2.383,1.514,3.085,-25.617,33.886,-41.493
30.72,2.522,1.522,3.085,-26.839,33.442,-41.733
30.73,2.912,1.523,3.083,-26.639,32.965,-42.000
30.74,2.051,1.527,3.072,-21.369,32.606,-42.077
30.75,2.218,1.534,3.066,-21.133,32.464,-41.932
30.76,2.383,1.536,3.058,-20.561,32.530,-41.575
30.77,3.469,1.559,3.084,-21.498,32.725,-41.108
30.78,3.085,1.621,3.145,-25.867,32.908,-40.714
30.79,3.193,1.670,3.193,-30.219,32.961,-40.509
30.80,2.946,1.709,3.226,-29.972,32.850,-40.464
30.81,2.908,1.743,3.254,-29.379,32.587,-40.563
30.82,2.537,1.764,3.264,-27.444,32.240,-40.716
30.83,1.808,1.765,3.245,-26.045,31.876,-40.864
30.84,2.230,1.763,3.228,-23.838,31.540,-40.953
30.85,2.345,1.760,3.212,-24.608,31.236,-41.018
30.86,2.109,1.757,3.193,-24.500,30.944,-41.067
30.87,2.638,1.733,3.160,-26.242,30.626,-41.163
30.88,2.736,1.688,3.108,-26.956,30.169,-41.400
30.89,3.420,1.641,3.064,-27.079,29.583,-41.766
30.90,3.161,1.583,3.007,-29.327,28.778,-42.370
30.91,2.815,1.487,2.908,-25.057,27.816,-43.065
30.92,2.478,1.408,2.822,-19.024,26.928,-43.595
30.93,1.138,1.319,2.710,-14.346,26.260,-43.839
30.94,1.551,1.257,2.633,-11.974,25.876,-43.765
30.95,2.086,1.230,2.596,-15.461,25.705,-43.526
30.96,2.444,1.212,2.575,-18.548,25.617,-43.247
30.97,2.497,1.184,2.544,-21.039,25.492,-43.038
30.98,3.194,1.144,2.511,-21.280,25.267,-42.933
30.99,2.779,1.101,2.470,-21.570,24.908,-42.963
31.00,2.882,1.044,2.417,-22.320,24.387,-43.161
31.01,2.932,0.977,2.356,-25.046,23.678,-43.577
31.02,2.866,0.874,2.259,-22.151,22.735,-44.178
31.03,1.753,0.793,2.171,-17.144,21.596,-44.898
31.04,1.819,0.698,2.071,-20.248,20.269,-45.831
31.05,2.197,0.608,1.982,-17.044,18.814,-46.835
31.06,2.134,0.502,1.878,-12.437,17.327,-47.794
31.07,1.968,0.405,1.781,-7.784,15.887,-48.630
31.08,1.585,0.310,1.683,-6.201,14.544,-49.336
31.09,2.435,0.234,1.616,-1.191,13.481,-49.686
31.10,2.265,0.182,1.571,-1.453,12.712,-49.742
31.11,2.321,0.152,1.550,-2.608,12.178,-49.576
31.12,2.848,0.122,1.536,-6.132,11.764,-49.337
31.13,2.547,0.084,1.510,-6.362,11.336,-49.115
31.14,2.841,0.034,1.477,-6.855,10.837,-48.969
31.15,1.165,-0.025,1.413,-7.487,10.229,-48.937
31.16,1.768,-0.098,1.344,-6.669,9.475,-49.036
31.18,2.251,-0.180,1.274,-8.899,8.569,-49.310
31.18,1.448,-0.274,1.182,-7.612,7.543,-49.679
31.19,0.856,-0.372,1.080,-6.149,6.390,-50.145
31.20,0.224,-0.473,0.968,-3.097,5.130,-50.668
31.21,1.254,-0.553,0.892,-0.060,3.806,-51.203
31.22,-0.125,-0.586,0.844,3.114,2.372,-51.782
31.23,1.884,-0.580,0.863,7.103,1.259,-51.991
31.24,6.717,-0.681,0.839,13.720,0.587,-51.670
31.25,4.901,-0.652,0.920,18.987,0.722,-50.483
31.27,-0.265,-0.653,0.903,-7.691,0.713,-49.800
31.28,2.156,-0.660,0.911,6.087,0.659,-48.985
31.28,2.098,-0.653,0.934,4.980,0.685,-48.112
31.30,1.471,-0.658,0.936,1.029,0.653,-47.357
31.31,2.583,-0.667,0.948,4.698,0.576,-46.603
31.32,1.957,-0.677,0.951,4.406,0.496,-45.863
31.33,1.855,-0.687,0.953,2.061,0.413,-45.161
31.34,1.283,-0.685,0.959,2.065,0.331,-44.465
31.35,1.707,-0.685,0.969,2.559,0.283,-43.734
31.35,1.744,-0.684,0.980,2.717,0.255,-42.988
31.37,1.611,-0.686,0.986,3.354,0.248,-42.218
31.38,1.108,-0.690,0.984,1.487,0.255,-41.467
31.39,1.180,-0.689,0.988,1.643,0.257,-40.725
31.40,1.487,-0.687,0.996,2.299,0.248,-39.973
31.41,1.543,-0.680,1.011,2.935,0.210,-39.265
31.42,0.474,-0.672,1.012,1.950,0.138,-38.610
31.43,0.963,-0.673,1.010,3.627,0.043,-37.963
31.44,2.492,-0.674,1.029,6.602,-0.028,-37.256
31.45,0.901,-0.678,1.024,1.906,-0.073,-36.592
31.46,3.367,-0.685,1.047,3.487,-0.070,-35.866
31.47,2.076,-0.695,1.052,6.469,-0.025,-35.065
31.48,-1.776,-0.719,0.992,9.793,0.089,-34.161
31.49,-0.795,-0.759,0.929,8.158,0.250,-33.239
31.50,1.508,-0.760,0.935,7.464,0.279,-32.466
31.51,0.808,-0.757,0.937,9.285,0.331,-31.654
31.52,2.357,-0.792,0.921,4.300,0.182,-31.113
31.53,0.034,-0.841,0.862,6.371,-0.007,-30.589
31.54,0.834,-0.852,0.851,3.455,-0.036,-29.949
31.55,3.371,-0.852,0.884,-1.058,-0.050,-29.359
31.56,2.518,-0.858,0.900,-0.220,-0.046,-28.748
31.57,2.440,-0.865,0.914,-0.085,-0.039,-28.137
31.58,3.018,-0.863,0.945,0.501,-0.039,-27.530
31.59,3.321,-0.858,0.981,-0.743,-0.042,-26.950
31.60,2.707,-0.858,1.006,1.332,-0.041,-26.343
31.61,2.891,-0.855,1.034,1.335,-0.040,-25.742
31.62,2.268,-0.852,1.055,2.697,-0.042,-25.132
31.63,2.145,-0.848,1.074,2.279,-0.039,-24.530
31.64,1.721,-0.847,1.086,3.698,-0.033,-23.910
31.65,1.777,-0.846,1.096,3.629,-0.032,-23.303
31.66,2.080,-0.846,1.112,3.931,-0.032,-22.699
31.67,2.177,-0.843,1.130,3.803,-0.033,-22.103
31.68,2.049,-0.845,1.141,3.536,-0.033,-21.516
31.69,2.050,-0.844,1.157,3.747,-0.031,-20.930
31.70,1.976,-0.844,1.170,3.455,-0.031,-20.355
31.71,2.082,-0.844,1.184,3.669,-0.032,-19.784
31.72,1.816,-0.843,1.194,3.520,-0.030,-19.218
31.73,1.922,-0.840,1.209,3.964,-0.030,-18.654
31.74,1.670,-0.838,1.219,3.572,-0.031,-18.075
31.75,1.609,-0.840,1.225,3.374,-0.032,-17.531
31.76,1.620,-0.840,1.232,3.754,-0.031,-16.986
31.77,1.654,-0.839,1.241,3.446,-0.033,-16.454
31.78,1.581,-0.840,1.246,3.504,-0.033,-15.924
31.79,1.567,-0.842,1.250,3.506,-0.032,-15.398
31.80,1.610,-0.843,1.257,3.782,-0.032,-14.875
31.81,1.677,-0.842,1.265,3.611,-0.031,-14.359
31.82,1.812,-0.840,1.277,3.328,-0.030,-13.852
31.83,1.474,-0.840,1.282,3.678,-0.029,-13.346
31.84,1.464,-0.840,1.286,3.608,-0.029,-12.847
31.85,1.856,-0.841,1.296,3.573,-0.029,-12.354
31.86,1.774,-0.838,1.307,3.340,-0.031,-11.871
31.87,1.707,-0.839,1.315,3.579,-0.030,-11.388
31.88,1.780,-0.839,1.323,3.223,-0.030,-10.915
31.89,1.729,-0.840,1.330,3.495,-0.029,-10.443
31.90,1.658,-0.840,1.336,3.159,-0.029,-9.982
31.91,1.516,-0.841,1.341,3.589,-0.030,-9.491
31.92,1.543,-0.841,1.347,3.447,-0.030,-9.036
31.93,1.688,-0.842,1.352,3.238,-0.029,-8.588
31.94,1.688,-0.841,1.361,3.463,-0.028,-8.143
31.95,1.880,-0.841,1.370,3.410,-0.026,-7.701
31.96,1.674,-0.842,1.376,3.572,-0.025,-7.263
31.97,1.688,-0.844,1.380,3.462,-0.025,-6.833
31.98,1.951,-0.845,1.390,3.502,-0.026,-6.408
31.99,1.857,-0.848,1.396,3.724,-0.025,-5.982
32.00,1.730,-0.847,1.404,3.646,-0.025,-5.565
32.01,1.584,-0.848,1.409,3.631,-0.025,-5.151
32.02,1.655,-0.849,1.414,3.526,-0.026,-4.745
32.03,1.700,-0.848,1.421,3.692,-0.026,-4.341
32.04,1.573,-0.847,1.427,3.497,-0.025,-3.943
32.05,1.509,-0.848,1.430,3.389,-0.025,-3.552
32.06,1.745,-0.848,1.437,3.453,-0.024,-3.164
32.07,1.379,-0.848,1.440,3.558,-0.024,-2.780
32.08,1.682,-0.848,1.445,3.817,-0.026,-2.398
32.09,1.405,-0.847,1.449,3.831,-0.026,-2.020
32.10,1.676,-0.847,1.454,3.513,-0.026,-1.650
32.11,1.533,-0.851,1.455,3.544,-0.026,-1.284
32.12,1.502,-0.851,1.458,3.388,-0.026,-0.926
32.13,2.036,-0.852,1.468,3.666,-0.026,-0.567
32.14,1.793,-0.851,1.477,3.583,-0.025,-0.213
32.15,1.582,-0.849,1.482,3.590,-0.023,0.137
32.16,1.800,-0.849,1.490,3.446,-0.023,0.481
32.17,1.601,-0.852,1.492,3.274,-0.024,0.815
32.18,1.785,-0.851,1.500,3.546,-0.023,1.151
32.19,1.675,-0.854,1.502,3.358,-0.023,1.480
32.20,1.759,-0.854,1.509,3.525,-0.023,1.807
32.21,1.773,-0.853,1.516,3.582,-0.023,2.130
32.22,1.739,-0.854,1.521,3.580,-0.025,2.447
32.23,1.599,-0.854,1.525,3.634,-0.024,2.763
32.24,1.667,-0.854,1.530,3.807,-0.024,3.077
32.25,1.573,-0.854,1.535,3.478,-0.024,3.412
32.26,1.826,-0.852,1.543,3.564,-0.026,3.713
32.27,1.655,-0.853,1.547,3.337,-0.025,4.009
32.28,1.464,-0.849,1.553,3.584,-0.025,4.303
32.29,1.951,-0.849,1.562,3.537,-0.024,4.594
32.30,1.415,-0.847,1.565,3.696,-0.024,4.883
32.31,1.720,-0.848,1.570,3.583,-0.025,5.164
32.32,1.647,-0.849,1.573,3.480,-0.025,5.442
32.33,1.387,-0.850,1.572,3.420,-0.025,5.714
32.34,1.739,-0.849,1.579,3.450,-0.025,5.984
32.35,1.622,-0.848,1.584,3.520,-0.025,6.250
32.36,1.453,-0.845,1.588,3.801,-0.026,6.516
32.37,1.464,-0.846,1.589,3.460,-0.026,6.775
32.38,1.710,-0.846,1.594,3.512,-0.026,7.031
32.39,1.758,-0.846,1.599,3.786,-0.026,7.286
32.40,1.803,-0.846,1.605,3.727,-0.026,7.537
32.41,1.952,-0.847,1.612,3.303,-0.026,7.779
32.42,1.573,-0.846,1.616,3.532,-0.025,8.051
32.43,1.647,-0.845,1.621,3.480,-0.025,8.287
32.44,1.534,-0.842,1.626,3.185,-0.025,8.517
32.45,1.774,-0.840,1.633,3.554,-0.024,8.749
32.46,1.754,-0.840,1.638,3.490,-0.024,8.975
32.47,1.889,-0.838,1.646,3.654,-0.023,9.201
32.48,1.651,-0.838,1.650,3.602,-0.023,9.423
32.49,1.957,-0.837,1.658,3.261,-0.024,9.635
32.50,1.740,-0.839,1.661,3.742,-0.025,9.850
32.51,1.675,-0.840,1.664,3.743,-0.024,10.063
32.52,1.567,-0.842,1.664,3.905,-0.024,10.275
32.53,1.609,-0.845,1.663,3.435,-0.025,10.477
32.54,1.709,-0.845,1.668,4.021,-0.024,10.685
32.55,1.709,-0.845,1.671,3.897,-0.024,10.887
32.56,1.640,-0.846,1.673,4.023,-0.023,11.088
32.57,1.474,-0.847,1.673,3.975,-0.021,11.287
32.58,1.454,-0.848,1.673,3.292,-0.022,11.471
32.59,1.511,-0.847,1.675,3.517,-0.020,11.657
32.60,1.656,-0.848,1.676,3.483,-0.021,11.837
32.61,1.721,-0.850,1.679,3.624,-0.022,12.016
32.62,1.446,-0.848,1.681,3.636,-0.022,12.193
32.63,1.622,-0.848,1.684,3.508,-0.020,12.367
32.64,1.708,-0.846,1.689,3.638,-0.020,12.538
32.65,1.723,-0.847,1.692,3.561,-0.021,12.704
32.66,1.853,-0.845,1.699,3.389,-0.019,12.867
32.67,1.668,-0.846,1.701,3.313,-0.019,13.026
32.68,1.972,-0.848,1.706,3.449,-0.019,13.183
32.69,1.899,-0.848,1.712,3.417,-0.020,13.336
32.70,1.694,-0.848,1.715,3.281,-0.020,13.485
32.71,1.583,-0.845,1.720,3.555,-0.020,13.634
32.72,1.590,-0.846,1.720,3.328,-0.021,13.778
32.73,1.579,-0.844,1.723,3.341,-0.021,13.919
32.74,2.172,-0.844,1.733,3.776,-0.021,14.065
32.76,1.759,-0.844,1.736,3.620,-0.021,14.205
32.77,1.816,-0.845,1.740,3.674,-0.021,14.371
32.78,1.725,-0.845,1.743,3.745,-0.021,14.506
32.79,1.515,-0.847,1.742,3.369,-0.021,14.634
32.80,1.707,-0.848,1.744,3.509,-0.021,14.762
32.81,1.465,-0.846,1.745,3.461,-0.020,14.887
32.81,1.615,-0.847,1.746,3.396,-0.020,15.008
32.83,1.666,-0.847,1.748,3.737,-0.020,15.131
32.84,1.767,-0.847,1.751,3.307,-0.019,15.248
32.85,1.393,-0.847,1.750,3.644,-0.019,15.365
32.86,1.352,-0.848,1.748,3.604,-0.019,15.479
32.87,1.634,-0.848,1.749,3.595,-0.020,15.589
32.88,1.345,-0.846,1.749,3.560,-0.019,15.698
32.89,1.887,-0.847,1.753,3.507,-0.019,15.804
32.90,1.715,-0.847,1.755,3.535,-0.018,15.909
32.91,1.662,-0.850,1.755,3.759,-0.019,16.012
32.92,1.467,-0.850,1.754,3.726,-0.021,16.112
32.93,1.427,-0.848,1.755,3.756,-0.021,16.211
32.94,1.880,-0.849,1.759,3.426,-0.021,16.330
32.95,1.529,-0.846,1.762,3.510,-0.021,16.421
32.96,1.998,-0.848,1.766,3.653,-0.022,16.511
32.97,1.755,-0.847,1.771,3.636,-0.023,16.599
32.98,1.441,-0.847,1.769,3.793,-0.022,16.688
32.99,1.663,-0.846,1.772,3.655,-0.023,16.772
33.00,1.544,-0.845,1.773,3.791,-0.024,16.855
33.01,1.778,-0.844,1.777,3.592,-0.026,16.933
33.02,1.699,-0.843,1.780,3.252,-0.027,17.005
33.03,1.513,-0.843,1.780,3.522,-0.028,17.079
33.04,1.504,-0.841,1.781,3.368,-0.027,17.150
33.05,1.674,-0.841,1.783,3.455,-0.027,17.220
33.06,1.514,-0.841,1.783,3.375,-0.027,17.286
33.07,1.500,-0.841,1.782,3.536,-0.025,17.355
33.08,1.502,-0.838,1.784,3.204,-0.025,17.416
33.09,1.649,-0.840,1.783,3.534,-0.024,17.479
33.10,1.752,-0.838,1.787,3.318,-0.025,17.537
33.11,1.601,-0.840,1.786,3.682,-0.024,17.598
33.12,1.586,-0.840,1.787,3.574,-0.025,17.656
33.13,1.600,-0.838,1.789,3.681,-0.024,17.714
33.14,1.741,-0.839,1.790,3.842,-0.023,17.773
33.15,1.485,-0.840,1.788,3.608,-0.024,17.825
33.16,1.848,-0.839,1.793,3.652,-0.023,17.877
33.17,1.459,-0.838,1.793,3.581,-0.023,17.926
33.18,1.462,-0.838,1.791,3.478,-0.023,17.972
33.19,1.698,-0.838,1.792,3.463,-0.024,18.015
33.20,1.461,-0.837,1.793,3.552,-0.024,18.058
33.21,1.575,-0.836,1.793,3.511,-0.024,18.099
33.22,1.847,-0.836,1.796,3.422,-0.025,18.137
33.23,1.855,-0.836,1.800,3.641,-0.026,18.176
33.24,1.821,-0.835,1.804,3.664,-0.028,18.212
33.25,1.585,-0.834,1.805,3.384,-0.032,18.241
33.26,1.826,-0.835,1.807,3.016,-0.032,18.268
33.27,1.464,-0.837,1.803,3.593,-0.028,18.304
33.28,1.765,-0.838,1.805,3.508,-0.026,18.358
33.29,1.650,-0.839,1.805,3.562,-0.024,18.389
33.30,1.345,-0.838,1.802,3.572,-0.022,18.418
33.31,1.440,-0.837,1.801,3.268,-0.022,18.440
33.32,1.937,-0.839,1.804,3.464,-0.021,18.463
33.33,1.591,-0.839,1.804,3.414,-0.021,18.484
33.34,1.644,-0.839,1.805,3.449,-0.023,18.502
33.35,1.442,-0.837,1.805,3.770,-0.022,18.525
33.36,1.650,-0.836,1.806,3.572,-0.023,18.543
33.37,1.625,-0.836,1.806,3.599,-0.024,18.559
33.38,1.602,-0.837,1.805,3.553,-0.024,18.575
33.39,1.424,-0.837,1.802,3.507,-0.025,18.587
33.40,1.801,-0.839,1.803,3.384,-0.025,18.598
33.41,1.738,-0.839,1.805,3.433,-0.024,18.610
33.42,1.588,-0.837,1.806,3.576,-0.023,18.621
33.43,1.572,-0.836,1.807,3.782,-0.024,18.632
33.44,1.458,-0.837,1.804,3.386,-0.023,18.639
33.45,1.633,-0.834,1.808,3.423,-0.022,18.665
33.46,1.482,-0.833,1.807,3.508,-0.022,18.669
33.47,1.538,-0.833,1.805,3.456,-0.022,18.671
33.48,1.818,-0.833,1.808,3.895,-0.022,18.678
33.49,1.983,-0.833,1.813,3.709,-0.021,18.681
33.50,-2.341,-0.832,1.762,7.330,-0.029,18.723
33.51,1.407,-0.843,1.749,-2.297,-0.010,18.664
33.52,8.090,-0.850,1.827,6.677,0.008,18.720
33.53,3.598,-0.853,1.850,9.085,0.018,18.798
33.54,2.362,-0.851,1.862,9.040,0.029,18.876
33.55,2.538,-0.852,1.872,5.674,0.032,18.899
33.56,-4.659,-0.834,1.807,0.322,0.032,18.848
33.57,1.293,-0.840,1.796,-2.129,0.034,18.765
33.58,-0.185,-0.839,1.773,-1.747,0.033,18.684
33.59,2.323,-0.844,1.778,4.467,0.016,18.669
33.60,1.274,-0.844,1.773,3.022,0.013,18.647
33.61,1.260,-0.843,1.770,3.414,0.003,18.624
33.62,1.106,-0.842,1.764,3.256,-0.001,18.602
33.63,1.465,-0.841,1.763,3.572,-0.001,18.588
33.64,-1.539,-0.834,1.729,0.767,0.032,18.569
33.65,1.665,-0.829,1.735,3.536,0.047,18.567
33.66,1.355,-0.824,1.736,2.978,0.062,18.557
33.67,1.343,-0.818,1.739,1.972,0.076,18.532
33.68,1.880,-0.818,1.743,3.677,0.082,18.520
33.69,2.226,-0.818,1.751,3.647,0.086,18.504
33.70,2.162,-0.833,1.743,-0.508,0.035,18.379
33.71,2.381,-0.832,1.754,-0.415,0.032,18.303
33.72,1.581,-0.835,1.751,4.729,0.027,18.292
33.73,0.733,-0.841,1.733,5.131,0.003,18.267
33.74,0.610,-0.848,1.713,6.247,-0.012,18.265
33.75,2.221,-0.854,1.716,4.525,-0.021,18.244
33.76,2.353,-0.864,1.716,4.395,-0.025,18.227
33.77,1.252,-0.885,1.691,4.000,-0.023,18.210
33.78,1.802,-0.923,1.657,3.530,-0.015,18.190
33.79,2.296,-0.973,1.618,4.119,-0.008,18.194
33.80,2.077,-1.022,1.578,2.928,-0.004,18.160
33.81,1.986,-1.075,1.532,2.046,0.002,18.117
33.82,1.922,-1.143,1.472,3.781,0.012,18.100
33.83,1.864,-1.200,1.423,0.109,0.023,18.035
33.84,0.144,-1.263,1.345,5.235,0.025,18.028
33.85,0.650,-1.333,1.269,3.627,0.028,17.999
33.86,1.040,-1.398,1.204,4.372,0.027,17.975
33.87,0.756,-1.463,1.135,4.536,0.026,17.954
33.88,0.993,-1.536,1.063,3.850,0.025,17.922
33.89,1.247,-1.612,0.993,3.067,0.022,17.878
33.90,0.497,-1.690,0.910,1.422,0.012,17.805
33.91,0.997,-1.785,0.820,-0.085,0.001,17.709
33.92,0.436,-1.882,0.721,-1.752,-0.019,17.584
33.93,2.552,-1.972,0.658,-2.830,-0.128,17.356
33.94,-1.313,-2.074,0.533,7.204,-0.242,17.257
33.95,-2.763,-2.150,0.416,7.433,-0.304,17.213
33.96,-0.568,-2.230,0.327,4.517,-0.362,17.148
33.97,-0.658,-2.328,0.218,7.156,-0.412,17.113
33.98,2.976,-2.617,-0.030,5.883,-0.344,17.176
33.99,1.029,-3.096,-0.487,4.709,-0.270,17.228
34.01,0.802,-3.686,-1.050,4.365,-0.281,17.190
34.01,-3.274,-4.331,-1.714,12.810,-0.365,17.190
34.02,-6.272,-4.998,-2.430,8.567,-0.225,17.355
34.03,-1.143,-5.578,-2.985,-7.325,-0.002,17.390
34.05,-2.405,-6.133,-3.523,6.596,0.170,17.556
34.05,-1.564,-6.703,-4.059,2.262,0.270,17.590
34.06,-0.794,-7.325,-4.627,1.653,0.369,17.615
34.07,-4.273,-7.910,-5.198,-0.807,0.503,17.639
34.08,-5.887,-8.404,-5.692,3.427,0.700,17.780
34.09,-5.450,-8.851,-6.128,4.951,0.862,17.902
34.10,-4.630,-9.299,-6.548,7.174,1.047,18.076
34.12,-4.205,-9.843,-7.052,3.354,1.197,18.160
34.13,-6.892,-10.517,-7.712,6.460,1.129,18.068
34.13,-6.243,-11.262,-8.425,1.090,0.903,17.751
34.14,-6.230,-11.951,-9.074,-4.185,0.739,17.427
34.15,-8.815,-12.660,-9.767,3.890,0.481,17.119
34.17,-7.042,-13.353,-10.411,6.114,0.404,17.023
34.17,-7.393,-14.044,-11.050,-1.403,0.443,16.943
34.18,-12.601,-14.697,-11.711,3.860,0.474,16.923
34.19,-10.598,-15.244,-12.232,2.523,0.549,16.929
34.21,-11.413,-15.730,-12.698,1.265,0.609,16.902
34.22,-10.796,-16.247,-13.179,3.106,0.587,16.818
