elapsed_sec,pitch_accel,pitch_gyro,pitch_kalman,roll_accel,roll_gyro,roll_kalman
34.96,1.781,0.682,1.902,2.811,1.510,9.813
34.97,1.655,0.681,1.896,3.138,1.512,9.731
34.98,1.491,0.680,1.886,3.371,1.512,9.655
34.99,1.820,0.678,1.886,3.106,1.515,9.584
35.00,1.729,0.680,1.885,2.784,1.518,9.493
35.01,1.731,0.679,1.882,2.965,1.521,9.408
35.02,1.540,0.680,1.875,3.246,1.524,9.331
35.03,1.909,0.682,1.880,3.223,1.526,9.255
35.04,1.811,0.681,1.880,3.013,1.526,9.170
35.05,1.616,0.682,1.875,2.922,1.527,9.083
35.06,1.657,0.681,1.871,3.425,1.529,9.015
35.07,1.815,0.682,1.872,3.055,1.530,8.934
35.08,1.667,0.681,1.867,3.163,1.530,8.856
35.09,2.000,0.680,1.873,3.128,1.527,8.775
35.10,2.043,0.680,1.880,3.140,1.526,8.697
35.11,1.704,0.679,1.876,2.968,1.525,8.614
35.12,1.793,0.678,1.875,3.111,1.524,8.537
35.13,1.759,0.678,1.874,3.396,1.524,8.469
35.14,1.660,0.679,1.871,3.056,1.525,8.394
35.15,1.775,0.678,1.869,3.189,1.524,8.321
35.16,1.760,0.678,1.867,3.115,1.525,8.247
35.17,1.665,0.678,1.864,2.970,1.523,8.168
35.18,1.584,0.679,1.858,2.949,1.524,8.092
35.19,1.827,0.680,1.860,3.379,1.524,8.028
35.20,1.842,0.679,1.861,3.068,1.525,7.956
35.21,1.723,0.679,1.858,3.298,1.525,7.892
35.22,1.776,0.676,1.855,3.090,1.526,7.822
35.23,1.727,0.676,1.853,3.337,1.524,7.758
35.24,2.185,0.676,1.865,3.050,1.524,7.687
35.25,1.533,0.675,1.855,3.285,1.523,7.624
35.26,1.662,0.674,1.851,2.957,1.523,7.551
35.27,1.908,0.674,1.854,3.171,1.523,7.487
35.28,1.803,0.673,1.854,2.985,1.522,7.416
35.29,1.820,0.671,1.852,3.105,1.522,7.351
35.30,1.659,0.669,1.846,3.087,1.523,7.286
35.31,1.691,0.668,1.842,2.802,1.524,7.214
35.32,1.839,0.667,1.843,3.232,1.521,7.152
35.33,1.704,0.667,1.840,3.281,1.521,7.101
35.34,1.925,0.666,1.844,3.040,1.520,7.035
35.35,1.656,0.667,1.841,3.389,1.522,6.984
35.36,1.805,0.667,1.841,2.870,1.521,6.915
35.37,1.721,0.666,1.839,3.448,1.524,6.869
35.38,1.898,0.667,1.842,3.527,1.525,6.822
35.39,1.464,0.667,1.833,3.149,1.524,6.763
35.40,1.688,0.666,1.829,3.010,1.524,6.701
35.41,1.843,0.665,1.829,3.279,1.525,6.650
35.42,1.601,0.664,1.824,2.961,1.526,6.588
35.43,1.580,0.667,1.820,3.112,1.527,6.533
35.44,1.519,0.666,1.811,3.320,1.526,6.483
35.45,1.616,0.665,1.805,3.195,1.525,6.429
35.46,1.649,0.665,1.802,3.280,1.526,6.380
35.47,1.732,0.663,1.799,3.199,1.526,6.329
35.48,1.650,0.664,1.796,3.243,1.527,6.280
35.49,1.573,0.663,1.789,2.974,1.527,6.223
35.50,1.915,0.663,1.794,3.014,1.528,6.173
35.51,1.630,0.663,1.790,2.904,1.530,6.116
35.52,1.653,0.663,1.787,2.973,1.532,6.063
35.53,1.824,0.662,1.788,3.357,1.533,6.021
35.54,1.830,0.663,1.791,3.290,1.536,5.979
35.55,1.457,0.663,1.782,2.762,1.537,5.920
35.56,1.497,0.664,1.775,3.176,1.538,5.874
35.57,1.461,0.665,1.767,3.089,1.540,5.828
35.58,1.792,0.664,1.767,3.082,1.542,5.781
35.59,1.389,0.663,1.756,3.266,1.542,5.739
35.60,1.558,0.664,1.751,3.050,1.544,5.692
35.61,1.864,0.664,1.755,3.078,1.546,5.648
35.62,1.695,0.663,1.753,3.208,1.547,5.606
35.63,1.782,0.663,1.754,3.076,1.546,5.559
35.64,1.906,0.664,1.761,3.025,1.547,5.514
35.65,1.599,0.665,1.757,2.968,1.547,5.466
35.66,1.700,0.663,1.754,3.029,1.547,5.421
35.67,1.884,0.663,1.758,3.088,1.547,5.378
35.68,1.896,0.663,1.763,3.267,1.546,5.341
35.69,2.070,0.664,1.774,3.359,1.545,5.306
35.70,1.660,0.664,1.771,3.212,1.543,5.267
35.71,1.809,0.662,1.771,3.163,1.544,5.230
35.72,1.769,0.661,1.770,3.195,1.545,5.194
35.73,1.684,0.660,1.768,3.221,1.543,5.156
35.74,1.989,0.661,1.776,3.132,1.543,5.119
35.75,1.784,0.661,1.777,3.250,1.546,5.088
35.76,1.562,0.661,1.771,3.167,1.547,5.053
35.77,1.440,0.659,1.760,3.085,1.547,5.015
35.78,1.908,0.660,1.765,3.406,1.546,4.987
35.79,1.960,0.660,1.772,2.912,1.545,4.943
35.80,1.975,0.659,1.778,3.300,1.544,4.913
35.81,1.845,0.658,1.779,3.418,1.542,4.886
35.82,2.066,0.658,1.789,3.472,1.542,4.862
35.84,2.006,0.658,1.797,3.622,1.543,4.844
35.84,1.841,0.659,1.800,3.420,1.545,4.824
35.86,1.824,0.658,1.801,2.899,1.546,4.784
35.87,1.751,0.657,1.799,3.208,1.548,4.755
35.88,1.660,0.657,1.796,3.293,1.548,4.728
35.89,1.646,0.655,1.790,3.335,1.546,4.700
35.89,1.791,0.655,1.791,3.335,1.546,4.675
35.91,1.964,0.654,1.796,3.112,1.544,4.642
35.92,2.002,0.653,1.802,3.311,1.545,4.617
35.93,1.869,0.655,1.807,3.348,1.545,4.594
35.94,1.943,0.654,1.811,3.170,1.546,4.566
35.95,1.970,0.657,1.820,3.182,1.546,4.538
35.96,1.660,0.656,1.815,3.312,1.545,4.514
35.97,1.982,0.655,1.820,3.423,1.545,4.494
35.98,2.156,0.655,1.832,3.227,1.544,4.467
35.99,1.717,0.654,1.828,2.972,1.543,4.434
36.00,2.083,0.655,1.838,3.430,1.543,4.415
36.01,1.814,0.651,1.835,2.929,1.543,4.382
36.02,1.730,0.652,1.834,3.368,1.543,4.363
36.03,1.651,0.652,1.829,2.870,1.543,4.329
36.04,1.552,0.651,1.821,3.042,1.543,4.301
36.05,1.914,0.652,1.825,3.365,1.546,4.285
36.06,1.701,0.653,1.823,3.243,1.546,4.263
36.07,1.817,0.652,1.823,3.192,1.547,4.242
36.08,1.788,0.652,1.823,3.185,1.548,4.220
36.09,2.015,0.650,1.828,3.157,1.548,4.197
36.10,1.726,0.649,1.824,3.303,1.547,4.178
36.11,1.904,0.647,1.826,3.443,1.546,4.163
36.12,1.921,0.645,1.828,3.252,1.546,4.143
36.13,2.147,0.644,1.838,3.180,1.544,4.120
36.14,1.912,0.644,1.842,3.109,1.543,4.096
36.15,1.651,0.645,1.838,3.135,1.543,4.074
36.16,1.674,0.645,1.833,3.120,1.543,4.052
36.17,1.668,0.645,1.830,3.020,1.542,4.027
36.18,1.831,0.643,1.829,3.245,1.541,4.008
36.19,1.821,0.641,1.828,3.167,1.540,3.988
36.20,1.718,0.643,1.827,3.374,1.540,3.976
36.21,1.566,0.644,1.821,3.398,1.540,3.964
36.22,1.951,0.643,1.825,3.192,1.539,3.945
36.23,1.630,0.644,1.821,3.441,1.539,3.935
36.24,1.643,0.644,1.816,3.476,1.540,3.928
36.25,2.046,0.644,1.824,3.689,1.541,3.927
36.26,1.610,0.645,1.819,3.426,1.540,3.916
36.27,1.703,0.644,1.816,3.188,1.539,3.897
36.28,1.898,0.644,1.819,3.070,1.538,3.876
36.29,1.922,0.641,1.820,3.195,1.538,3.860
36.30,1.693,0.641,1.817,3.170,1.537,3.842
36.31,1.807,0.639,1.815,3.415,1.536,3.833
36.32,1.970,0.639,1.821,3.157,1.536,3.816
36.33,1.884,0.638,1.823,3.795,1.533,3.816
36.34,2.115,0.636,1.831,3.303,1.532,3.804
36.35,1.467,0.635,1.819,3.373,1.534,3.796
36.36,1.897,0.633,1.820,3.389,1.531,3.784
36.37,1.545,0.631,1.811,3.437,1.529,3.776
36.38,1.878,0.630,1.813,3.727,1.529,3.778
36.39,1.797,0.626,1.810,3.547,1.530,3.775
36.40,1.797,0.625,1.809,3.472,1.531,3.769
36.41,1.917,0.623,1.811,3.136,1.530,3.752
36.42,2.288,0.622,1.826,3.735,1.529,3.754
36.43,1.814,0.619,1.823,3.323,1.531,3.745
36.44,2.076,0.616,1.829,3.613,1.533,3.747
36.45,1.842,0.612,1.827,3.572,1.536,3.747
36.46,1.707,0.609,1.821,3.541,1.542,3.749
36.47,2.166,0.605,1.829,2.912,1.548,3.732
36.48,1.723,0.601,1.822,3.207,1.551,3.721
36.49,1.310,0.599,1.806,2.818,1.553,3.698
36.50,1.512,0.598,1.797,3.347,1.559,3.695
36.51,1.469,0.602,1.792,3.942,1.581,3.726
36.52,1.722,0.594,1.782,3.624,1.569,3.713
36.53,1.642,0.581,1.767,2.585,1.558,3.670
36.54,2.239,0.580,1.781,3.235,1.578,3.677
36.55,1.844,0.577,1.780,4.630,1.587,3.716
36.56,2.038,0.569,1.782,4.112,1.594,3.738
36.57,1.891,0.561,1.778,3.733,1.604,3.749
36.58,3.112,0.514,1.774,2.601,1.574,3.687
36.59,-0.794,0.459,1.643,3.140,1.560,3.658
36.60,4.146,0.391,1.655,-0.117,1.536,3.520
36.61,0.899,0.234,1.481,-2.518,1.389,3.193
36.62,1.420,0.139,1.388,8.410,1.376,3.338
36.63,0.814,0.053,1.289,-0.278,1.382,3.233
36.64,1.496,-0.051,1.195,3.233,1.388,3.238
36.65,1.491,-0.200,1.061,3.160,1.391,3.237
36.66,1.253,-0.393,0.881,3.664,1.388,3.247
36.67,0.290,-0.641,0.624,3.722,1.380,3.252
36.68,-0.821,-0.935,0.295,4.465,1.403,3.311
36.69,-0.492,-1.226,-0.010,4.052,1.430,3.360
36.70,-1.819,-1.517,-0.346,6.467,1.463,3.486
36.71,-0.815,-1.848,-0.681,7.146,1.522,3.657
36.72,-0.738,-2.264,-1.086,3.167,1.565,3.685
36.73,-0.283,-2.748,-1.530,5.502,1.611,3.787
36.74,-0.829,-3.259,-2.003,3.370,1.664,3.828
36.75,-3.381,-3.786,-2.554,3.941,1.668,3.837
36.76,-1.490,-4.295,-3.015,2.061,1.655,3.773
36.77,-4.628,-4.815,-3.567,6.545,1.694,3.896
36.78,-2.933,-5.338,-4.054,1.526,1.792,3.921
36.79,-3.744,-5.842,-4.531,0.167,1.972,3.982
36.80,-4.178,-6.319,-4.981,0.925,2.220,4.129
36.81,-5.317,-6.730,-5.387,1.298,2.498,4.311
36.82,-4.239,-7.109,-5.718,1.125,2.780,4.486
36.83,-4.275,-7.465,-6.016,2.295,3.050,4.677
36.84,-4.231,-7.758,-6.243,1.710,3.269,4.796
36.85,-7.018,-8.033,-6.530,2.985,3.385,4.849
36.86,-4.933,-8.280,-6.717,0.439,3.420,4.742
36.87,-5.977,-8.523,-6.925,1.107,3.415,4.619
36.88,-6.684,-8.705,-7.090,4.631,3.468,4.664
36.89,-5.805,-8.849,-7.186,0.280,3.613,4.663
36.90,-6.765,-9.027,-7.341,1.451,3.673,4.613
36.91,-7.270,-9.247,-7.546,2.291,3.648,4.508
36.92,-6.210,-9.542,-7.787,1.698,3.546,4.312
36.93,-7.250,-9.943,-8.153,0.339,3.431,4.068
36.94,-6.792,-10.401,-8.549,-0.639,3.363,3.845
36.95,-7.316,-10.895,-8.984,-0.386,3.359,3.697
36.96,-8.799,-11.431,-9.491,1.135,3.404,3.648
36.97,-7.998,-12.040,-10.029,-0.546,3.411,3.510
36.98,-11.135,-12.713,-10.707,4.742,3.364,3.485
36.99,-9.653,-13.518,-11.448,0.063,3.184,3.189
37.00,-11.359,-14.397,-12.289,5.627,2.951,3.020
37.01,-12.859,-15.335,-13.207,2.290,2.626,2.666
37.02,-13.991,-16.229,-14.089,2.899,2.288,2.329
37.03,-12.787,-17.038,-14.824,0.863,2.070,2.056
37.04,-12.507,-17.876,-15.555,1.847,1.900,1.865
37.05,-13.364,-18.617,-16.196,5.911,1.861,1.935
37.06,-16.530,-19.405,-16.959,2.747,1.670,1.759
37.07,-14.983,-20.175,-17.633,5.939,1.380,1.591
37.09,-16.294,-20.891,-18.274,6.617,1.164,1.522
37.09,-17.609,-21.547,-18.877,-0.365,1.011,1.303
37.10,-18.099,-22.167,-19.441,1.870,0.948,1.246
37.11,-20.192,-22.745,-20.010,8.407,1.004,1.508
37.12,-17.381,-23.260,-20.416,5.159,1.013,1.617
37.13,-18.706,-23.746,-20.820,5.822,0.939,1.665
37.14,-18.984,-24.298,-21.283,4.622,0.860,1.671
37.15,-20.692,-24.924,-21.856,2.154,0.797,1.617
37.16,-19.593,-25.551,-22.379,2.915,0.653,1.509
37.17,-22.674,-26.161,-22.962,5.974,0.448,1.441
37.18,-22.818,-26.715,-23.478,0.591,0.290,1.256
37.19,-21.790,-27.218,-23.896,0.542,0.145,1.088
37.20,-20.187,-27.683,-24.215,4.910,0.065,1.122
37.21,-27.883,-28.237,-24.846,5.259,-0.036,1.147
37.22,-27.517,-28.739,-25.396,2.994,-0.104,1.134
37.23,-23.665,-29.196,-25.768,5.812,-0.132,1.247
37.24,-23.670,-29.634,-26.110,0.835,-0.151,1.215
37.25,-24.783,-30.089,-26.492,3.758,-0.132,1.309
37.26,-25.561,-30.542,-26.882,5.261,-0.111,1.451
37.27,-25.963,-30.951,-27.231,8.519,-0.115,1.664
37.28,-23.919,-31.288,-27.436,5.327,-0.184,1.712
37.29,-26.183,-31.570,-27.649,4.558,-0.259,1.730
37.30,-25.117,-31.819,-27.791,1.737,-0.282,1.713
37.32,-25.400,-32.042,-27.911,4.671,-0.277,1.813
37.33,-25.483,-32.238,-28.003,7.506,-0.272,1.997
37.34,-26.007,-32.427,-28.101,6.207,-0.300,2.106
37.34,-25.571,-32.615,-28.181,10.832,-0.385,2.299
37.35,-27.232,-32.812,-28.317,6.570,-0.479,2.350
37.37,-27.358,-32.986,-28.430,4.681,-0.553,2.363
37.38,-26.706,-33.120,-28.480,5.528,-0.624,2.404
37.39,-27.630,-33.215,-28.517,7.229,-0.636,2.556
37.40,-27.133,-33.276,-28.506,9.173,-0.641,2.770
37.41,-27.859,-33.347,-28.528,8.333,-0.613,2.985
37.42,-28.146,-33.414,-28.553,6.500,-0.601,3.125
37.43,-28.604,-33.517,-28.627,6.653,-0.557,3.296
37.44,-28.364,-33.635,-28.705,5.850,-0.505,3.446
37.45,-29.161,-33.752,-28.804,6.958,-0.418,3.660
37.46,-28.995,-33.868,-28.894,5.976,-0.281,3.887
37.47,-28.532,-33.960,-28.945,6.905,-0.100,4.179
37.48,-28.626,-34.038,-28.982,6.402,0.149,4.513
37.49,-26.186,-34.094,-28.922,4.319,0.345,4.723
37.50,-27.244,-34.129,-28.876,7.290,0.391,4.871
37.51,-29.248,-34.173,-28.900,5.840,0.395,4.931
37.52,-30.265,-34.232,-28.970,3.261,0.394,4.905
37.53,-28.824,-34.311,-29.012,2.711,0.412,4.881
37.54,-29.216,-34.383,-29.059,4.250,0.437,4.911
37.55,-29.289,-34.427,-29.081,4.116,0.479,4.952
37.56,-29.179,-34.468,-29.091,3.132,0.574,5.014
37.57,-28.196,-34.511,-29.076,4.205,0.640,5.078
37.58,-29.109,-34.573,-29.108,4.128,0.684,5.115
37.59,-28.374,-34.665,-29.145,3.663,0.713,5.122
37.60,-31.408,-34.774,-29.291,6.519,0.711,5.186
37.61,-29.957,-34.899,-29.404,6.208,0.739,5.268
37.62,-30.195,-35.044,-29.540,4.252,0.803,5.322
37.63,-30.959,-35.191,-29.698,4.147,0.901,5.404
37.64,-30.318,-35.325,-29.818,4.942,1.055,5.562
37.65,-28.073,-35.454,-29.861,3.803,1.246,5.715
37.66,-27.675,-35.558,-29.867,3.434,1.322,5.741
37.67,-28.600,-35.651,-29.889,4.020,1.370,5.757
37.68,-28.893,-35.746,-29.921,3.315,1.380,5.712
37.69,-29.749,-35.853,-29.989,4.070,1.389,5.690
37.70,-29.794,-35.961,-30.058,4.013,1.387,5.656
37.71,-32.163,-36.065,-30.194,8.518,1.407,5.782
37.72,-29.422,-36.140,-30.213,1.194,1.424,5.679
37.73,-31.106,-36.178,-30.248,4.220,1.442,5.670
37.74,-29.981,-36.195,-30.227,4.057,1.489,5.684
37.75,-30.120,-36.212,-30.210,3.862,1.534,5.689
37.76,-30.628,-36.231,-30.212,4.018,1.602,5.721
37.77,-30.496,-36.265,-30.224,4.240,1.639,5.728
37.78,-30.302,-36.296,-30.228,4.113,1.652,5.707
37.79,-30.412,-36.307,-30.214,3.001,1.620,5.608
37.80,-30.783,-36.287,-30.183,1.605,1.571,5.453
37.81,-30.672,-36.255,-30.138,2.705,1.537,5.349
37.82,-30.975,-36.221,-30.102,3.326,1.510,5.273
37.83,-30.746,-36.191,-30.063,4.190,1.518,5.260
37.84,-29.485,-36.198,-30.025,3.973,1.526,5.241
37.85,-30.209,-36.242,-30.045,3.465,1.524,5.195
37.86,-29.769,-36.308,-30.071,3.546,1.485,5.118
37.87,-30.823,-36.378,-30.134,4.945,1.432,5.072
37.88,-30.302,-36.431,-30.162,4.242,1.386,5.012
37.89,-30.725,-36.465,-30.184,3.021,1.331,4.907
37.90,-31.325,-36.470,-30.192,2.622,1.286,4.804
37.91,-30.787,-36.468,-30.182,4.375,1.264,4.779
37.92,-30.572,-36.476,-30.173,3.788,1.272,4.764
37.93,-30.558,-36.483,-30.164,3.361,1.264,4.722
37.94,-30.457,-36.491,-30.154,4.043,1.254,4.699
37.95,-30.404,-36.509,-30.152,3.949,1.243,4.672
37.96,-30.316,-36.533,-30.153,3.795,1.217,4.628
37.97,-30.759,-36.566,-30.176,3.944,1.204,4.602
37.98,-30.585,-36.602,-30.196,3.483,1.171,4.542
37.99,-30.970,-36.639,-30.229,4.360,1.141,4.514
38.00,-31.514,-36.657,-30.260,5.243,1.121,4.524
38.01,-30.370,-36.656,-30.235,2.805,1.118,4.475
38.02,-30.676,-36.652,-30.219,4.536,1.135,4.500
38.03,-30.315,-36.653,-30.197,4.117,1.146,4.505
38.04,-30.901,-36.652,-30.192,3.914,1.145,4.493
38.05,-30.426,-36.647,-30.168,3.674,1.144,4.472
38.06,-29.258,-36.633,-30.101,4.579,1.136,4.474
38.07,-30.435,-36.619,-30.069,3.485,1.126,4.440
38.08,-31.960,-36.617,-30.099,4.468,1.151,4.471
38.09,-31.480,-36.606,-30.105,3.244,1.179,4.465
38.10,-30.833,-36.574,-30.072,3.565,1.176,4.440
38.11,-30.825,-36.542,-30.040,4.055,1.184,4.441
38.12,-31.115,-36.525,-30.032,4.092,1.201,4.451
38.13,-30.438,-36.511,-30.007,3.219,1.211,4.427
38.14,-30.375,-36.499,-29.982,3.454,1.219,4.410
38.15,-30.065,-36.486,-29.949,3.297,1.217,4.378
38.16,-30.235,-36.483,-29.931,4.412,1.218,4.383
38.17,-30.188,-36.486,-29.918,3.235,1.223,4.357
38.18,-30.680,-36.493,-29.924,4.026,1.227,4.354
38.19,-30.757,-36.493,-29.927,3.879,1.223,4.339
38.20,-30.875,-36.488,-29.928,4.270,1.211,4.327
38.21,-30.703,-36.484,-29.925,3.926,1.210,4.317
38.22,-30.417,-36.489,-29.923,0.552,1.222,4.217
38.23,-30.768,-36.515,-29.951,3.472,1.244,4.216
38.24,-30.846,-36.551,-29.991,3.018,1.264,4.201
38.25,-30.633,-36.577,-30.015,3.368,1.278,4.189
38.26,-30.364,-36.593,-30.020,5.851,1.265,4.229
38.27,-30.690,-36.619,-30.043,4.249,1.256,4.222
38.28,-30.978,-36.636,-30.067,3.271,1.250,4.188
38.29,-31.092,-36.637,-30.079,3.652,1.262,4.185
38.30,-30.527,-36.623,-30.058,2.023,1.291,4.148
38.31,-30.367,-36.596,-30.021,1.047,1.330,4.091
38.32,-30.350,-36.574,-29.989,3.182,1.358,4.089
38.33,-31.091,-36.567,-29.995,5.678,1.362,4.141
38.34,-30.785,-36.588,-30.020,4.263,1.349,4.132
38.35,-30.915,-36.627,-30.065,4.092,1.330,4.112
38.36,-31.230,-36.654,-30.108,3.760,1.315,4.086
38.37,-31.143,-36.660,-30.126,3.224,1.314,4.058
38.38,-29.619,-36.649,-30.081,1.365,1.328,3.989
38.39,-30.997,-36.600,-30.043,3.577,1.340,3.986
38.40,-30.628,-36.534,-29.978,4.741,1.356,4.023
38.41,-30.813,-36.486,-29.937,3.920,1.366,4.027
38.42,-31.033,-36.471,-29.938,3.182,1.361,3.995
38.43,-30.730,-36.477,-29.950,3.609,1.355,3.976
38.44,-31.103,-36.490,-29.981,3.592,1.361,3.968
38.45,-31.151,-36.499,-30.008,3.322,1.374,3.959
38.46,-30.540,-36.504,-30.011,3.684,1.389,3.963
38.47,-30.460,-36.517,-30.021,2.929,1.401,3.940
38.48,-30.539,-36.542,-30.045,3.012,1.413,3.921
38.49,-31.076,-36.563,-30.080,3.306,1.410,3.895
38.50,-30.887,-36.567,-30.093,3.178,1.409,3.870
38.51,-30.983,-36.554,-30.091,3.469,1.417,3.862
38.52,-31.016,-36.524,-30.075,3.495,1.433,3.863
38.53,-30.611,-36.496,-30.049,3.443,1.444,3.857
38.54,-30.831,-36.471,-30.034,3.809,1.450,3.858
38.55,-31.982,-36.460,-30.067,3.660,1.455,3.853
38.56,-30.201,-36.457,-30.055,3.456,1.470,3.851
38.57,-29.951,-36.460,-30.040,2.999,1.485,3.835
38.58,-29.937,-36.450,-30.011,3.304,1.503,3.832
38.59,-30.752,-36.426,-29.997,3.117,1.513,3.815
38.60,-30.844,-36.392,-29.975,3.528,1.517,3.807
38.61,-31.097,-36.349,-29.955,3.116,1.537,3.800
38.62,-30.649,-36.306,-29.921,3.657,1.545,3.798
38.63,-30.500,-36.265,-29.886,3.800,1.551,3.800
38.64,-29.893,-36.231,-29.840,3.385,1.554,3.785
38.65,-29.954,-36.205,-29.805,3.623,1.561,3.781
38.67,-30.150,-36.178,-29.776,3.379,1.564,3.767
38.67,-30.368,-36.151,-29.755,3.502,1.564,3.753
38.68,-30.029,-36.126,-29.727,3.393,1.562,3.735
38.69,-30.230,-36.108,-29.713,3.395,1.566,3.723
38.70,-30.280,-36.086,-29.696,3.171,1.566,3.701
38.71,-30.589,-36.059,-29.685,3.822,1.575,3.708
38.72,-30.112,-36.028,-29.656,3.431,1.588,3.706
38.73,-30.411,-36.007,-29.647,3.272,1.587,3.686
38.75,-29.773,-35.997,-29.629,3.145,1.586,3.663
38.75,-30.536,-36.003,-29.652,2.571,1.586,3.624
38.76,-29.579,-36.027,-29.662,3.589,1.592,3.622
38.77,-30.223,-36.059,-29.698,3.419,1.598,3.616
38.79,-29.856,-36.094,-29.726,4.033,1.602,3.625
38.80,-30.034,-36.137,-29.766,3.598,1.610,3.626
38.80,-30.267,-36.180,-29.812,3.604,1.624,3.633
38.81,-30.122,-36.213,-29.843,3.363,1.631,3.625
38.83,-30.914,-36.236,-29.887,3.530,1.623,3.608
38.84,-31.004,-36.252,-29.927,2.933,1.604,3.563
38.84,-30.787,-36.270,-29.960,3.585,1.576,3.530
38.85,-30.303,-36.283,-29.973,3.465,1.549,3.494
38.87,-30.403,-36.299,-29.992,3.693,1.532,3.478
38.88,-29.796,-36.328,-30.005,3.710,1.518,3.465
38.88,-30.566,-36.353,-30.036,3.835,1.509,3.461
38.89,-30.631,-36.363,-30.055,3.417,1.490,3.435
38.91,-30.594,-36.368,-30.067,3.829,1.474,3.426
38.92,-30.443,-36.364,-30.066,3.726,1.462,3.417
38.93,-30.135,-36.360,-30.053,4.015,1.450,3.417
38.94,-30.357,-36.356,-30.050,3.567,1.445,3.410
38.95,-30.737,-36.346,-30.053,4.077,1.439,3.419
38.96,-30.325,-36.338,-30.044,3.911,1.440,3.430
38.97,-31.317,-36.350,-30.087,3.693,1.429,3.422
38.98,-31.041,-36.384,-30.140,3.828,1.431,3.431
38.99,-30.191,-36.412,-30.161,3.783,1.411,3.417
39.00,-29.780,-36.434,-30.163,3.786,1.387,3.399
39.01,-30.862,-36.453,-30.195,4.593,1.385,3.430
39.02,-30.536,-36.457,-30.201,3.336,1.395,3.431
39.03,-30.465,-36.438,-30.183,2.893,1.391,3.407
39.04,-30.536,-36.412,-30.161,3.171,1.389,3.392
39.05,-30.280,-36.404,-30.149,3.584,1.381,3.386
39.06,-30.711,-36.398,-30.152,3.242,1.375,3.370
39.07,-30.729,-36.389,-30.155,3.617,1.377,3.375
39.08,-30.575,-36.386,-30.157,3.454,1.394,3.389
39.09,-30.201,-36.391,-30.156,3.262,1.402,3.388
39.10,-30.470,-36.409,-30.176,3.377,1.397,3.377
39.11,-30.438,-36.428,-30.195,3.362,1.376,3.352
39.12,-30.260,-36.456,-30.218,3.793,1.367,3.352
39.13,-30.541,-36.480,-30.244,3.381,1.356,3.337
39.14,-30.426,-36.494,-30.256,3.854,1.347,3.340
39.15,-30.852,-36.497,-30.271,3.854,1.338,3.342
39.16,-30.514,-36.493,-30.268,3.408,1.325,3.327
39.17,-30.422,-36.485,-30.258,2.809,1.319,3.301
39.18,-30.229,-36.477,-30.243,1.326,1.298,3.216
39.19,-30.955,-36.482,-30.264,4.799,1.287,3.249
39.20,-31.012,-36.502,-30.300,5.524,1.279,3.306
39.21,-30.531,-36.527,-30.325,3.780,1.266,3.304
39.22,-30.856,-36.558,-30.365,3.855,1.255,3.307
39.23,-31.098,-36.575,-30.399,3.750,1.252,3.313
39.24,-30.778,-36.571,-30.401,3.526,1.247,3.312
39.25,-30.663,-36.558,-30.391,3.759,1.243,3.318
39.26,-31.251,-36.533,-30.387,3.867,1.237,3.326
39.27,-30.745,-36.504,-30.366,3.809,1.236,3.337
39.28,-30.509,-36.485,-30.347,3.514,1.234,3.338
39.29,-30.478,-36.475,-30.336,3.992,1.239,3.360
39.30,-29.904,-36.471,-30.314,3.784,1.242,3.373
39.31,-30.188,-36.470,-30.304,3.927,1.259,3.404
39.32,-30.214,-36.460,-30.287,4.129,1.281,3.445
39.33,-29.873,-36.431,-30.241,3.908,1.289,3.464
39.34,-30.483,-36.392,-30.206,3.819,1.288,3.472
39.35,-31.076,-36.374,-30.210,3.574,1.282,3.468
39.36,-31.395,-36.370,-30.237,3.367,1.274,3.455
39.37,-30.554,-36.372,-30.245,3.629,1.273,3.457
39.38,-30.373,-36.391,-30.262,3.781,1.274,3.466
39.39,-30.689,-36.417,-30.296,3.537,1.284,3.477
39.40,-30.157,-36.444,-30.314,3.845,1.295,3.496
39.41,-30.121,-36.470,-30.329,4.118,1.311,3.530
39.42,-30.729,-36.486,-30.352,3.640,1.330,3.550
39.43,-30.675,-36.502,-30.374,3.517,1.340,3.557
39.44,-30.517,-36.526,-30.397,3.786,1.350,3.572
39.45,-31.258,-36.540,-30.433,3.192,1.353,3.561
39.46,-30.946,-36.534,-30.440,3.662,1.342,3.553
39.47,-30.579,-36.535,-30.441,3.635,1.339,3.551
39.48,-31.227,-36.521,-30.447,3.512,1.343,3.552
39.49,-30.500,-36.492,-30.418,3.656,1.350,3.561
39.50,-30.319,-36.481,-30.401,3.616,1.359,3.569
39.51,-30.359,-36.478,-30.393,3.914,1.372,3.591
39.52,-30.483,-36.467,-30.382,3.414,1.391,3.603
39.53,-30.448,-36.451,-30.366,3.897,1.418,3.637
39.54,-30.782,-36.427,-30.351,2.952,1.443,3.639
39.55,-30.759,-36.385,-30.320,3.510,1.445,3.636
39.56,-30.616,-36.337,-30.279,3.779,1.447,3.640
39.57,-30.849,-36.286,-30.245,3.582,1.448,3.638
39.58,-30.223,-36.241,-30.197,3.933,1.451,3.648
39.59,-30.267,-36.213,-30.170,3.765,1.455,3.655
39.60,-29.913,-36.200,-30.147,3.499,1.459,3.652
39.61,-30.530,-36.197,-30.153,3.721,1.470,3.664
39.62,-30.294,-36.199,-30.157,3.941,1.484,3.684
39.63,-30.620,-36.189,-30.159,3.846,1.499,3.702
